"","countrycode","year","unit_benefit","use_market_perkm2","use_nonmarket_perkm2","nonuse_perkm2"
"6552","THA",2082,"Int2020$_perkm2_peryear",8089564.7500039,308242.808557706,457826.823255414
"6553","THA",2083,"Int2020$_perkm2_peryear",8130718.30290003,309778.123864648,468664.733770215
"6554","THA",2084,"Int2020$_perkm2_peryear",8172084.00874441,311321.177031743,479760.702865837
"6555","THA",2085,"Int2020$_perkm2_peryear",8213662.97629336,312872.007527285,491120.913555325
"6556","THA",2086,"Int2020$_perkm2_peryear",8251500.78976532,314335.1872519,502389.989836307
"6557","THA",2087,"Int2020$_perkm2_peryear",8289514.87435002,315805.24417745,513918.164399671
"6558","THA",2088,"Int2020$_perkm2_peryear",8327706.05991273,317282.210797075,525711.408164901
"6559","THA",2089,"Int2020$_perkm2_peryear",8366075.18026567,318766.119758275,537775.830018168
"6560","THA",2090,"Int2020$_perkm2_peryear",8404623.07318712,320257.003863644,550117.680010172
"6561","THA",2091,"Int2020$_perkm2_peryear",8441035.91141973,321711.242020283,562409.189496888
"6562","THA",2092,"Int2020$_perkm2_peryear",8477610.78787609,323172.183882924,574976.524680606
"6563","THA",2093,"Int2020$_perkm2_peryear",8514348.44147769,324639.860836183,587825.908295464
"6564","THA",2094,"Int2020$_perkm2_peryear",8551249.61459561,326114.304413977,600963.704410628
"6565","THA",2095,"Int2020$_perkm2_peryear",8588315.05306696,327595.546300241,614396.421668152
"6566","THA",2096,"Int2020$_perkm2_peryear",8622742.71459594,328991.610094031,627933.201361073
"6567","THA",2097,"Int2020$_perkm2_peryear",8657312.13695827,330393.706251182,641769.161940215
"6568","THA",2098,"Int2020$_perkm2_peryear",8692023.91447636,331801.861172151,655910.936181132
"6569","THA",2099,"Int2020$_perkm2_peryear",8726878.64399757,333216.10137432,670365.304366344
"6570","THA",2100,"Int2020$_perkm2_peryear",8761876.92490498,334636.453492519,685139.197576339
"6571","TLS",2026,"Int2020$_perkm2_peryear",2586838.12050294,272957.183572141,37613.8207030883
"6572","TLS",2027,"Int2020$_perkm2_peryear",2684793.64967823,279478.797479316,41131.10045456
"6573","TLS",2028,"Int2020$_perkm2_peryear",2786539.21709308,286159.888217435,44981.1690740097
"6574","TLS",2029,"Int2020$_perkm2_peryear",2892223.62988983,293004.423000216,49195.7876551609
"6575","TLS",2030,"Int2020$_perkm2_peryear",3002001.59708969,300016.468968545,53809.7677060415
"6576","TLS",2031,"Int2020$_perkm2_peryear",3114504.96430741,307179.87691128,58936.0602852145
"6577","TLS",2032,"Int2020$_perkm2_peryear",3231333.783655,314519.552563385,64558.3386718524
"6578","TLS",2033,"Int2020$_perkm2_peryear",3352657.07031332,322039.922434165,70725.0884550394
"6579","TLS",2034,"Int2020$_perkm2_peryear",3478650.51340317,329745.525716143,77489.5672124483
"6580","TLS",2035,"Int2020$_perkm2_peryear",3609496.7413619,337641.017179853,84910.2762596671
"6581","TLS",2036,"Int2020$_perkm2_peryear",3732341.38189687,345014.315067401,92307.3790726542
"6582","TLS",2037,"Int2020$_perkm2_peryear",3859451.43213586,352552.354720632,100355.115851573
"6583","TLS",2038,"Int2020$_perkm2_peryear",3990976.94911793,360258.877609416,109111.112248093
"6584","TLS",2039,"Int2020$_perkm2_peryear",4127073.3159333,368137.711166269,118638.122949579
"6585","TLS",2040,"Int2020$_perkm2_peryear",4267901.43193291,376192.770777679,129004.489792383
"6586","TLS",2041,"Int2020$_perkm2_peryear",4402695.14215312,383935.550455109,139579.985393571
"6587","TLS",2042,"Int2020$_perkm2_peryear",4541808.76105896,391840.446991107,151027.995448594
"6588","TLS",2043,"Int2020$_perkm2_peryear",4685382.09332696,399910.89716532,163420.849179312
"6589","TLS",2044,"Int2020$_perkm2_peryear",4833559.49915306,408150.411274221,176836.892948446
"6590","TLS",2045,"Int2020$_perkm2_peryear",4986490.04343123,416562.574714087,191360.992143547
"6591","TLS",2046,"Int2020$_perkm2_peryear",5128469.63731562,424343.955048254,205608.514445061
"6592","TLS",2047,"Int2020$_perkm2_peryear",5274556.62760967,432273.572550532,220924.091786443
"6593","TLS",2048,"Int2020$_perkm2_peryear",5424871.06180922,440354.289624812,237388.180257063
"6594","TLS",2049,"Int2020$_perkm2_peryear",5579536.52054357,448589.024466334,255087.31757397
"6595","TLS",2050,"Int2020$_perkm2_peryear",5738680.2220713,456980.752156252,274114.583910891
"6596","TLS",2051,"Int2020$_perkm2_peryear",5890306.95706006,465028.569325477,293270.916861201
"6597","TLS",2052,"Int2020$_perkm2_peryear",6045981.48130856,473220.130244583,313772.36870143
"6598","TLS",2053,"Int2020$_perkm2_peryear",6205812.60621322,481558.02770568,335713.712167668
"6599","TLS",2054,"Int2020$_perkm2_peryear",6369912.083059,490044.901599838,359196.413729779
"6600","TLS",2055,"Int2020$_perkm2_peryear",6538394.68276409,498683.439777183,384329.107211622
"6601","TLS",2056,"Int2020$_perkm2_peryear",6691198.93229722,506630.581861275,409261.003880709
"6602","TLS",2057,"Int2020$_perkm2_peryear",6847613.170338,514706.133414818,435817.138751798
"6603","TLS",2058,"Int2020$_perkm2_peryear",7007723.34010798,522912.190816199,464103.665839742
"6604","TLS",2059,"Int2020$_perkm2_peryear",7171617.44247845,531250.884935545,494233.693823257
"6605","TLS",2060,"Int2020$_perkm2_peryear",7339385.58544599,539724.381705558,526327.742517438
"6606","TLS",2061,"Int2020$_perkm2_peryear",7500282.24133527,547809.595278859,557793.906975084
"6607","TLS",2062,"Int2020$_perkm2_peryear",7664730.90508459,556016.996295056,591145.234128482
"6608","TLS",2063,"Int2020$_perkm2_peryear",7832810.40569608,564348.444343216,626494.863112939
"6609","TLS",2064,"Int2020$_perkm2_peryear",8004601.32884823,572805.827475929,663962.733065498
"6610","TLS",2065,"Int2020$_perkm2_peryear",8180186.05617472,581391.06264705,703675.992325739
"6611","TLS",2066,"Int2020$_perkm2_peryear",8339185.30548092,589093.726413444,741092.279475511
"6612","TLS",2067,"Int2020$_perkm2_peryear",8501301.53927816,596899.595779645,780503.497430612
"6613","TLS",2068,"Int2020$_perkm2_peryear",8666596.2295286,604810.065465886,822016.240989849
"6614","TLS",2069,"Int2020$_perkm2_peryear",8835132.06602228,612826.549166761,865742.810547852
"6615","TLS",2070,"Int2020$_perkm2_peryear",9006972.98059135,620950.479810746,911801.517925592
"6616","TLS",2071,"Int2020$_perkm2_peryear",9169422.84196999,628538.565287237,955892.466083941
"6617","TLS",2072,"Int2020$_perkm2_peryear",9334821.73506332,636220.342006915,1002121.91514728
"6618","TLS",2073,"Int2020$_perkm2_peryear",9503223.4320762,643996.975047976,1050593.80853929
"6619","TLS",2074,"Int2020$_perkm2_peryear",9674682.68886844,651869.644050184,1101417.14970053
"6620","TLS",2075,"Int2020$_perkm2_peryear",9849255.26299458,659839.54339756,1154706.24869107
"6621","TLS",2076,"Int2020$_perkm2_peryear",10009768.7149418,667142.742080276,1205073.68737401
"6622","TLS",2077,"Int2020$_perkm2_peryear",10172912.6321888,674527.448250501,1257642.94709058
"6623","TLS",2078,"Int2020$_perkm2_peryear",10338730.3000547,681994.577160564,1312510.43897837
"6624","TLS",2079,"Int2020$_perkm2_peryear",10507265.7184289,689545.0543878,1369776.80097415
"6625","TLS",2080,"Int2020$_perkm2_peryear",10678563.6135975,697179.815951448,1429547.08329935
"6626","TLS",2081,"Int2020$_perkm2_peryear",10835752.3509435,704086.986796575,1484247.27657601
"6627","TLS",2082,"Int2020$_perkm2_peryear",10995262.7672768,711062.965393777,1541043.11355403
"6628","TLS",2083,"Int2020$_perkm2_peryear",11157129.2520098,718108.44039606,1600014.9659999
"6629","TLS",2084,"Int2020$_perkm2_peryear",11321386.705224,725224.107376559,1661246.29087193
"6630","TLS",2085,"Int2020$_perkm2_peryear",11488070.5452702,732410.66889832,1724823.74884292
"6631","TLS",2086,"Int2020$_perkm2_peryear",11639154.0045219,738895.948891828,1782688.43644918
"6632","TLS",2087,"Int2020$_perkm2_peryear",11792230.6679215,745438.880981588,1842495.63614748
"6633","TLS",2088,"Int2020$_perkm2_peryear",11947326.9083205,752039.979542319,1904310.59793444
"6634","TLS",2089,"Int2020$_perkm2_peryear",12104469.4484981,758699.763553683,1968200.76488387
"6635","TLS",2090,"Int2020$_perkm2_peryear",12263685.365818,765418.756641645,2034235.84689956
"6636","TLS",2091,"Int2020$_perkm2_peryear",12409402.5162944,771482.3010904,2094487.91196581
"6637","TLS",2092,"Int2020$_perkm2_peryear",12556854.9086648,777593.992803433,2156525.11460416
"6638","TLS",2093,"Int2020$_perkm2_peryear",12706063.2507407,783754.214966226,2220400.36081014
"6639","TLS",2094,"Int2020$_perkm2_peryear",12857048.4979691,789963.353820738,2286168.12505056
"6640","TLS",2095,"Int2020$_perkm2_peryear",13009831.8563996,796221.798689832,2353884.49677857
"6641","TLS",2096,"Int2020$_perkm2_peryear",13146679.6157241,801765.336355564,2415707.07591237
"6642","TLS",2097,"Int2020$_perkm2_peryear",13284971.0160171,807347.694485501,2479156.28809476
"6643","TLS",2098,"Int2020$_perkm2_peryear",13424721.3202456,812969.146042531,2544274.98626204
"6644","TLS",2099,"Int2020$_perkm2_peryear",13565945.9530349,818629.965914498,2611107.15330628
"6645","TLS",2100,"Int2020$_perkm2_peryear",13708660.5023829,824330.430927799,2679697.93188927
"6646","TON",2026,"Int2020$_perkm2_peryear",725556.561844817,209639.559660695,53923.3237677994
"6647","TON",2027,"Int2020$_perkm2_peryear",735047.669652194,211587.820207286,55907.3665300874
"6648","TON",2028,"Int2020$_perkm2_peryear",744663.199311397,213554.243136934,57964.6382417619
"6649","TON",2029,"Int2020$_perkm2_peryear",754404.785794836,215538.998324743,60097.8504382893
"6650","TON",2030,"Int2020$_perkm2_peryear",764274.085615979,217542.257240224,62309.8153931851
"6651","TON",2031,"Int2020$_perkm2_peryear",773646.92563761,219486.531948729,64560.144055119
"6652","TON",2032,"Int2020$_perkm2_peryear",783135.067961029,221448.255261298,66892.0509678017
"6653","TON",2033,"Int2020$_perkm2_peryear",792739.935789534,223427.584441329,69308.5049224173
"6654","TON",2034,"Int2020$_perkm2_peryear",802462.969957919,225424.678175977,71812.583178266
"6655","TON",2035,"Int2020$_perkm2_peryear",812305.629151791,227439.69658911,74407.4754418525
"6656","TON",2036,"Int2020$_perkm2_peryear",821490.508042157,229375.988385708,77043.3748247725
"6657","TON",2037,"Int2020$_perkm2_peryear",830779.508274924,231328.819834265,79772.9222539972
"6658","TON",2038,"Int2020$_perkm2_peryear",840173.813129066,233298.332682927,82599.4545518082
"6659","TON",2039,"Int2020$_perkm2_peryear",849674.619363737,235284.669898644,85526.4277855938
"6660","TON",2040,"Int2020$_perkm2_peryear",859283.137372214,237287.975677676,88557.4215418174
"6661","TON",2041,"Int2020$_perkm2_peryear",868912.191560295,239346.675562156,91857.8501289863
"6662","TON",2042,"Int2020$_perkm2_peryear",878649.518455633,241423.263945508,95281.3480632354
"6663","TON",2043,"Int2020$_perkm2_peryear",888496.339127326,243517.896486064,98832.5069070664
"6664","TON",2044,"Int2020$_perkm2_peryear",898453.888450522,245630.730198422,102516.089618338
"6665","TON",2045,"Int2020$_perkm2_peryear",908523.415262841,247761.923465278,106337.036951483
"6666","TON",2046,"Int2020$_perkm2_peryear",918719.083549702,249986.046651557,110526.249063918
"6667","TON",2047,"Int2020$_perkm2_peryear",929029.534896237,252230.166592401,114880.593732223
"6668","TON",2048,"Int2020$_perkm2_peryear",939456.065064727,254494.4633341,119406.583899437
"6669","TON",2049,"Int2020$_perkm2_peryear",949999.984479254,256779.118546184,124110.989523302
"6670","TON",2050,"Int2020$_perkm2_peryear",960662.618391939,259084.31553608,129000.847723945
"6671","TON",2051,"Int2020$_perkm2_peryear",971388.654138542,261468.282639755,134288.89467042
"6672","TON",2052,"Int2020$_perkm2_peryear",982234.585184164,263874.19575593,139793.731177963
"6673","TON",2053,"Int2020$_perkm2_peryear",993201.753133924,266302.257000951,145524.245590361
"6674","TON",2054,"Int2020$_perkm2_peryear",1004291.51461998,268752.670353386,151489.69070467
"6675","TON",2055,"Int2020$_perkm2_peryear",1015505.24147005,271225.6416712,157699.698716383
"6676","TON",2056,"Int2020$_perkm2_peryear",1025395.45116893,273477.573890878,163618.383342003
"6677","TON",2057,"Int2020$_perkm2_peryear",1035382.00047136,275748.205487141,169759.216835157
"6678","TON",2058,"Int2020$_perkm2_peryear",1045465.82796993,278037.691750547,176130.537678839
"6679","TON",2059,"Int2020$_perkm2_peryear",1055647.88140303,280346.189261415,182740.997362663
"6680","TON",2060,"Int2020$_perkm2_peryear",1065929.11774391,282673.855900536,189599.572133005
"6681","TON",2061,"Int2020$_perkm2_peryear",1075774.5656156,284870.835928302,196184.522651654
"6682","TON",2062,"Int2020$_perkm2_peryear",1085710.95609494,287084.892420246,202998.191792663
"6683","TON",2063,"Int2020$_perkm2_peryear",1095739.12926959,289316.158116308,210048.524388906
"6684","TON",2064,"Int2020$_perkm2_peryear",1105859.93298807,291564.766788327,217343.741269149
"6685","TON",2065,"Int2020$_perkm2_peryear",1116074.2229314,293830.853248064,224892.348846654
"6686","TON",2066,"Int2020$_perkm2_peryear",1124858.13346896,295773.367237418,231507.863837923
"6687","TON",2067,"Int2020$_perkm2_peryear",1133711.18309078,297728.723627628,238317.986673638
"6688","TON",2068,"Int2020$_perkm2_peryear",1142633.91605062,299697.007325765,245328.442212223
"6689","TON",2069,"Int2020$_perkm2_peryear",1151626.88088696,301678.303800273,252545.123725596
"6690","TON",2070,"Int2020$_perkm2_peryear",1160690.63045675,303672.699084694,259974.097853643
"6691","TON",2071,"Int2020$_perkm2_peryear",1167790.81467753,305263.556763349,266046.801459436
"6692","TON",2072,"Int2020$_perkm2_peryear",1174934.54864044,306862.759642325,272261.433125786
"6693","TON",2073,"Int2020$_perkm2_peryear",1182122.1002353,308470.351558476,278621.311745697
"6694","TON",2074,"Int2020$_perkm2_peryear",1189353.73900493,310086.376579258,285129.833865769
"6695","TON",2075,"Int2020$_perkm2_peryear",1196629.73615541,311710.879003937,291790.475504125
"6696","TON",2076,"Int2020$_perkm2_peryear",1202780.02596193,313104.044124767,297589.654998423
"6697","TON",2077,"Int2020$_perkm2_peryear",1208962.31984071,314503.47179345,303504.328964762
"6698","TON",2078,"Int2020$_perkm2_peryear",1215176.78669708,315909.190330294,309536.802418999
"6699","TON",2079,"Int2020$_perkm2_peryear",1221423.59634187,317321.228184466,315689.426479061
"6700","TON",2080,"Int2020$_perkm2_peryear",1227702.91949634,318739.613934582,321964.599289011
"6701","TON",2081,"Int2020$_perkm2_peryear",1233368.6767696,320001.137669882,327593.407803688
"6702","TON",2082,"Int2020$_perkm2_peryear",1239060.80865821,321267.671439945,333320.719944407
"6703","TON",2083,"Int2020$_perkm2_peryear",1244779.43913527,322539.235212136,339148.261251257
"6704","TON",2084,"Int2020$_perkm2_peryear",1250524.69276283,323815.849033685,345077.78752259
"6705","TON",2085,"Int2020$_perkm2_peryear",1256296.69469478,325097.533032015,351111.085346192
"6706","TON",2086,"Int2020$_perkm2_peryear",1261550.10147736,326255.401693821,356602.835321032
"6707","TON",2087,"Int2020$_perkm2_peryear",1266825.71323871,327417.416133959,362180.658758593
"6708","TON",2088,"Int2020$_perkm2_peryear",1272123.624981,328583.591278473,367845.907546233
"6709","TON",2089,"Int2020$_perkm2_peryear",1277443.93211834,329753.942107448,373599.954849853
"6710","TON",2090,"Int2020$_perkm2_peryear",1282786.73047862,330928.48365521,379444.195449558
"6711","TON",2091,"Int2020$_perkm2_peryear",1284284.39735487,331340.880252771,381692.30882998
"6712","TON",2092,"Int2020$_perkm2_peryear",1285784.07013664,331753.814031351,383953.939230684
"6713","TON",2093,"Int2020$_perkm2_peryear",1287285.751948,332167.285722857,386229.169164404
"6714","TON",2094,"Int2020$_perkm2_peryear",1288789.44591854,332581.296060231,388518.081655241
"6715","TON",2095,"Int2020$_perkm2_peryear",1290295.15518339,332995.845777461,390820.760241885
"6716","TON",2096,"Int2020$_perkm2_peryear",1291008.33154547,333206.363607737,392035.576383114
"6717","TON",2097,"Int2020$_perkm2_peryear",1291721.97978565,333417.024280039,393254.28715703
"6718","TON",2098,"Int2020$_perkm2_peryear",1292436.1003004,333627.827899456,394476.90547602
"6719","TON",2099,"Int2020$_perkm2_peryear",1293150.69348663,333838.774571156,395703.4442968
"6720","TON",2100,"Int2020$_perkm2_peryear",1293865.75974161,334049.864400392,396933.91662057
"6721","TTO",2026,"Int2020$_perkm2_peryear",5696362.08689092,369661.911284955,412167.767724038
"6722","TTO",2027,"Int2020$_perkm2_peryear",5728249.55823908,371280.42892418,419821.106142755
"6723","TTO",2028,"Int2020$_perkm2_peryear",5760315.53137724,372906.033036932,427616.555598621
"6724","TTO",2029,"Int2020$_perkm2_peryear",5792561.00553451,374538.754650435,435556.754880853
"6725","TTO",2030,"Int2020$_perkm2_peryear",5824986.98553349,376178.624927759,443644.391777034
"6726","TTO",2031,"Int2020$_perkm2_peryear",5877303.25095709,378832.063894829,457013.476773122
"6727","TTO",2032,"Int2020$_perkm2_peryear",5930089.38723781,381504.219338289,470785.434964374
"6728","TTO",2033,"Int2020$_perkm2_peryear",5983349.61445186,384195.223277942,484972.40680853
"6729","TTO",2034,"Int2020$_perkm2_peryear",6037088.19057729,386905.208664813,499586.898612223
"6730","TTO",2035,"Int2020$_perkm2_peryear",6091309.41183462,389634.309387722,514641.793555728
"6731","TTO",2036,"Int2020$_perkm2_peryear",6135480.4271304,391972.032669425,528262.937487977
"6732","TTO",2037,"Int2020$_perkm2_peryear",6179971.74771036,394323.781795387,542244.595401689
"6733","TTO",2038,"Int2020$_perkm2_peryear",6224785.69626225,396689.640917703,556596.309104184
"6734","TTO",2039,"Int2020$_perkm2_peryear",6269924.61231671,399069.69469336,571327.872948009
"6735","TTO",2040,"Int2020$_perkm2_peryear",6315390.85236946,401464.028287269,586449.340515115
"6736","TTO",2041,"Int2020$_perkm2_peryear",6345591.07166783,403260.83101596,598829.831205696
"6737","TTO",2042,"Int2020$_perkm2_peryear",6375935.70851169,405065.675561147,611471.685562584
"6738","TTO",2043,"Int2020$_perkm2_peryear",6406425.45350622,406878.597914993,624380.421215717
"6739","TTO",2044,"Int2020$_perkm2_peryear",6437061.00055905,408699.634230747,637561.672277326
"6740","TTO",2045,"Int2020$_perkm2_peryear",6467843.04689605,410528.820823461,651021.191800985
"6741","TTO",2046,"Int2020$_perkm2_peryear",6485952.68825877,411884.967321361,662216.021889308
"6742","TTO",2047,"Int2020$_perkm2_peryear",6504113.03572361,413245.593732072,673603.35603477
"6743","TTO",2048,"Int2020$_perkm2_peryear",6522324.23126522,414610.714854599,685186.504498605
